Job Title,Job Ratings,time,JobStatus,Pros,Cons
Managing consultant,4.0,"Oct 23, 2023",Current employee,"Nice people, overall good culture",Can be overworked. Some areas are overstaffed while other areas are severely understaffed
Engineer,3.0,"Oct 2, 2023","Current employee, more than 5 years","Freedom to work from home, though that is now gone.","Pay is slightly less competitive than other companies, executives are out of touch and do not care about worker satisfaction."
Strategy consultant,3.0,"Nov 2, 2023","Current employee, more than 1 year",ibm is a great place to work,ibm has bad coffee machines
Global manager talent development,4.0,"Oct 6, 2023",Current employee,"Impressive caliber of people to work with, interesting projects, great benefits.",The continual layoffs and budget cuts are destabilizing and demoralizing.
Brand technical sales specialist,5.0,"Oct 10, 2023",Current employee,So much diversity and kindness in every office. Everyone is so innovative.,Tends to become competitive at times.
Software engineer,1.0,"Jan 13, 2024",Former employee,not much work to do,Nothing to grow your career into
Client technical specialist,3.0,"Sep 14, 2023","Current employee, more than 3 years","Fair ability to interact with multiple teams, client industries, and emerging and established technologies. Good culture with good chances of bonuses and promotions.","Not too diverse and lacking younger talent, too bureaucratic at times."
Health insurance agent,5.0,"Oct 17, 2023",Former employee,Schedule was convenient and management genuinely cared about their teams,Out of work a lot of times
Anonymous employee,4.0,"Oct 19, 2023","Current employee, more than 10 years",A lot of learning opportunities to grow skills.,It is not easy to explore the available resources.
Digital sales specialist,5.0,"Sep 28, 2023",Current employee,The people and benefits are great,Large company means there’s a lot of layers and systems to work through sometimes
Advisory it specialist,4.0,"Apr 12, 2023","Former employee, more than 1 year",Great Benefits. Good culture. Good People.,"Felt disconnected. The company was very large when I was there (about 400,000 employees. A lot of internal overhaul happening when i was there. In the span of 2 years, I had 5 different managers and was on 3 different teams. With that said, the higher up management were attentive and realized this was an issue. There wasn't much they could do with the restructuring that was happening at the time."
Consultant,4.0,"Aug 17, 2023","Current employee, more than 5 years",Advanced AI solutions. Industry-leading technology. Global reputation and partnerships. Robust cybersecurity offerings. Cloud innovation and services.,Costly solutions. Complex implementation. Dependency on specific infrastructure. Limited flexibility in some products. Potential data privacy concerns.
Sales manager,5.0,"Oct 12, 2023","Current employee, more than 10 years","Culture, compensation and appreciation for work","Resource Actions and changing priority. Also, lack of representation at the executive ranks."
Client executive,5.0,"Oct 12, 2023","Former employee, more than 3 years",IBM is a business full of culture and resources.,Large companies can be difficult to navigate for support and taks
Iteration manager,1.0,"Jul 5, 2023","Former employee, more than 3 years",Get to work with smart colleagues. Work life balance is pretty good but pushing for return to office.,"Benefits are just ok. Rarely get a bonus and when you do it's nothing to write home about. Employment is at the whim of how the stock price is faring in a given quarter. They reduce headcount by the thousands with no rhyme or reason to who gets cut, as long as heads roll and they can temporarily juice their stock price."
Senior consultant,2.0,"Jun 8, 2023","Current employee, more than 8 years",Openness to learning and aspiring to provide the tools to help you with learning,Excessive and short term focus on numbers and selling have driven away technical talent and as such the company is haemorrhaging talent and does not seem to understand how to stop the rut.
Staff engineer,5.0,"Oct 22, 2023",Current employee,"good work life balance, good people to work with",the company moves rather slowly.
It specialist,4.0,"Oct 30, 2023","Former employee, more than 10 years",Good opportunities for learning and development,Slow big company. Difficult tto make changes to processes.
Sales executive,4.0,"Oct 30, 2023","Former employee, more than 1 year",Good Training; Ability to move within the organization,Leadership changes are too frequent
Staff research scientist,5.0,"Oct 2, 2023","Current employee, more than 3 years",Great work life balance. Very aggressive research focus. Great colleagues. No drama.,Lots of silos in IBM Research
Senior product manager,4.0,"Nov 5, 2023",Current employee,Good salary compared to market,Lots of red tape and politics
Senior product manager,5.0,"Jan 2, 2023","Current employee, less than 1 year","- Supportive, smart, and ego-free teammates. - IBMers are committed to what they do but understand that work-life balance is critical to maintaining creativity and productivity. - Hybrid working, with modern and comfortable offices. - Excellent opportunities and tools for employee learning and development. - Truly ground-breaking technology is being invented in IBM Research. - Forward-thinking CEO is transforming the company to be more nimble and innovative.","- Healthcare benefits were improved this past year, but still lag behind other companies. I declined the IBM benefits and instead am on my partner's plan, whose company (which is tiny compared to IBM) offers better benefits at half the cost of the equivalent IBM plan."
Data scientist,5.0,"Oct 7, 2023",Current employee,Some roles and teams pay more definitely try to be in the sales org and technical,not as much technical progress
Technical account manager,5.0,"Jul 17, 2023","Current employee, more than 1 year","Great place to work! Wonderful benefits, hands off management, and flexible hours. Remote work, but you can go into the office if one is near you.",Working remotely makes it tough to make work friends. Also most of my team works on the east coast and I’m on the west coast. So sometime there are early mornings due to the time difference.
Technical specialist,5.0,"Oct 23, 2023",Current employee,Career opportunity that will grow and change over time,Willingness to operate with a large company
Data engineer,5.0,"Sep 30, 2023",Former employee,"IBM encourages growth IBM is committed to diversity, equity, and inclusion","Big Company, Big Inbox Can Be Difficult to Get Ahead"
Client partner,4.0,"May 3, 2023","Current employee, more than 5 years","Established company with over 110 year history Attracts top talent, high-performing people (great peer group) Has delivered some amazing client results (need to be greater publicity with respect to this) Emphasis on personal growth and learning","Lackluster stock performance for over a decade despite significant and frequent changes to try to turnaround performance. It seems the core challenge causing this performance has not yet been addressed. Process driven metrics and emphasis sometime often overrides innovation, client focus and successful results"
Software engineering intern,4.0,"Oct 30, 2023",Former employee,Good work environment with nice people,Integration with IBM could change culture.
Information technology,3.0,"Jun 21, 2023","Former employee, more than 10 years",Can be a great place to work Many opportunities Brilliant people worldwide Has done work from home for over 30 years - great for remote,Still stuck with middle age white men who think they know it all Dismissive of Women and Under Represented Minorities Disturbing new trend to copy what the competition did 5-10 years ago
Finance manager,3.0,"Oct 3, 2023",Current employee,The people at IBM are great to work with.,Forced work in the office. Poor compensation.
Business analyst,4.0,"Feb 28, 2023","Current employee, more than 3 years","Great team, excellent education and growth opportunities. Compensation, benefits, laid back atmosphere, I recommend this to young graduates.","Finance team is scattered around the world, so your manager, teammates may be in NY, Latin America, or Europe and you will never see them or have happy hours after work. The Rochester site is hell for young people, a small midwestern town with no culture or nightlife, the only other big firm in town is a catholic hospital, so be ready to live amongst a money-loving, church-going population."
Anonymous employee,5.0,"Mar 7, 2023","Current employee, more than 5 years","I've had a few different roles since starting at IBM a few years ago. The work is interesting and keeps me challenged. Management fosters an environment of creativity. I like the fast pace of IBM, it is similar to the pace of a startup, which is ironic considering that IBM has been around for a long time!",In the US you cannot direct deposit your paycheck into more than one bank account. I like to split my paycheck to direct deposit into 2 separate accounts. I've been able to do this at every other company I've worked for and I am shocked that IBM doesn't do this in the US.
Business development executive,5.0,"Oct 17, 2023","Current employee, less than 1 year","Embracing company culture, and GREAT customers!","Internally, we need to break down remaining information silos."
Advisory scientist,5.0,"Oct 17, 2023","Current employee, more than 5 years",Worl class facility High end Research in semiconductor industry Good work culture,Not any. everything is good.
Senior strategy consultant,4.0,"Aug 27, 2023",Former employee,Stable work life balance and fair compensation. Interesting projects with large clients. Was almost never on bench - which seemed to be rare at other consulting firms.,Bureaucratic hurdles due to company size. Can be slow at times in reacting to markets.
Senior software engineer,4.0,"Nov 1, 2023",Former employee,it is ok to work here,"old technology, own product is not usable"
Customer service specialist,2.0,"Apr 20, 2023","Former employee, more than 10 years","Great pay, nice people to work with.","It doesn't matter how many years you work there, or how many hours a week you put in. Once you turn 50 you get laid off. All your hard work means nothing. When you get laid off whether you have been there 20 years or 2 years you get the same package ( 3 months of pay)."
Software engineer,5.0,"Sep 19, 2023","Current employee, more than 5 years",-Management is understanding -Work on interesting projects -Great people around you,-Deadlines can be tight -Simple things takes a long time due to all the paperwork
Storage sales engineer,5.0,"Sep 27, 2023","Current employee, more than 3 years","Flexibility, SME support, mgmt. and culture.",Some of the cons are that it can be hard to breakaway from work.
Salesforce solution architect,3.0,"Dec 11, 2022","Former employee, more than 1 year","Good pay & benefits, great place to learn","They got in to SF by buying BlueWolf. By the time I left, I was pretty much the last remaining ""pack"" member who was an SA. There's a good reason - they steadfastly refuse to understand the unique nature of SF and SF projects. As a result, they believe that any PM/BA can be an SF PM/BA, and so most projects are poorly staffed & run - and guess who has to pick up the slack? However, if you're careful, you can mostly stay on the bench your first year and learn, learn, learn! Pile up certs, learn the consulting business, and keep one eye on the door."
Software engineer,5.0,"Oct 24, 2023","Current employee, more than 1 year","The projects are really good, work balance",I dont havy any cons so far
Intern,4.0,"Nov 5, 2023",Current employee,nice culture easy ahaha yes,low pay low gain ah
Quality control associate,5.0,"Aug 30, 2023","Current employee, less than 1 year",The work is enjoyable and the salary is great. We get 2 weeks of vacation and after 1 year we get 3. After 3 years we get 4 weeks off.,Sometimes the work is stressful but its rare.
Senior software engineer,5.0,"Aug 7, 2023",Current employee,Collaborative and inclusive work environment Opportunities for career advancement and professional development Competitive compensation and benefits package Strong focus on innovation and cutting-edge technology Supportive management and positive company culture,Large company size can sometimes lead to bureaucratic processes Workload can be demanding at times
Senior managing consultant - strategy,5.0,"Oct 16, 2023","Current employee, more than 3 years","Career Growth, Education Opportunities, Diversity & Inclusion","Compensations & Benefits/ Bonus, Etc"
Physical therapist assistant,4.0,"Oct 18, 2023","Current employee, more than 10 years",Good benefit; big company with various locations around the world; high quality products;,Too many levels of management;
Information security analyst,5.0,"Oct 19, 2023",Current employee,Innovative and very growth driven,Politics can be interesting and and the conversations can go awry quickly
Managing consultant,3.0,"Oct 19, 2023",Former employee,Brand is really good and has value outside,Hard to get hike and band movement
Sr software development engineer in test,5.0,"Apr 10, 2023",Former employee,"There are several potential benefits to working at IBM, including: Global reputation: IBM is a well-known and respected technology company with a long history of innovation and leadership in the industry. Career opportunities: IBM offers a wide range of career opportunities across various business units, functions, and geographies. The company is also committed to promoting from within and investing in the development of its employees. Competitive compensation and benefits: IBM offers competitive salaries, bonuses, and benefits packages that include healthcare, retirement plans, and other perks. Flexible work arrangements: IBM has a culture of flexibility, with many employees able to work remotely or on flexible schedules. This can be particularly attractive to those seeking a better work-life balance. Focus on diversity and inclusion: IBM has made a strong commitment to diversity and inclusion, with a range of initiatives designed to foster a more inclusive workplace. Innovative projects and technology: IBM is involved in a wide range of innovative projects and cutting-edge technologies, providing employees with opportunities to work on exciting and challenging projects.","While there are many potential benefits to working at IBM, there are also some potential downsides, including: Large corporate culture: IBM is a large, global organization with a complex structure that can sometimes make it challenging for employees to navigate. High workload and pressure: Working at a technology company like IBM can be demanding, with high workloads and tight deadlines. Limited work-life balance: While IBM does offer flexible work arrangements, some employees may find that they are required to work long hours or be constantly available, which can negatively impact their work-life balance. Slow decision-making: Due to its size and bureaucratic structure, IBM can sometimes be slow to make decisions, which can be frustrating for employees. Constant restructuring and layoffs: IBM has undergone significant restructuring and layoffs in recent years as it adapts to changing market conditions, which can create a sense of instability and uncertainty among employees."
Systems engineer,5.0,"Oct 31, 2023",Current employee,"Love the job, interesting work","Long Hours, little work life balance"
Customer success manager (csm),4.0,"Oct 4, 2023","Current employee, more than 1 year",Always changing for customer needs!,Too big at time - lots of Red Tape.
Business analyst,5.0,"Oct 16, 2023",Former employee,Loved it great atmosphere Job & title,There are No cons for
Industry solutions director,4.0,"Sep 24, 2023",Former employee,Very good experience in drafting solutions based on industry and business needs.,Seen as slower to move than the competition on the cloud.
Price analyst,3.0,"Sep 29, 2023","Former employee, more than 10 years",Work life balance Great employees Good managers,Constantly letting people go through resource actions. Long hours. Management can often lead employees on unintentionally by promising career advancement.
Channel sales representative ii,4.0,"Oct 7, 2023","Current employee, more than 8 years","great people, lots of products and lots of opportunity to do different jobs",sales process and to much internal focus
Applications developer,4.0,"Sep 18, 2023","Current employee, less than 1 year","Great culture, great coworkers. Depends on which team you end up on, but over all everybody is nice.",Pay is below the rest of the market but scales for your area.
Solution architect,5.0,"Oct 13, 2023","Current employee, more than 10 years",many talented employees stay for many years,not much of salary raise. benefits are so so
Sales leader,4.0,"Oct 23, 2023","Current employee, more than 10 years",Great products and lots of career opportunities,Large complex company can be hard to navigate
Aml analyst,3.0,"Aug 31, 2023",Current employee,"Work life balance, flexible, decent benefit","Low pay, lack of trust in future and leadership, lowest raise I've ever received in my life."
Architect,1.0,"Nov 27, 2023","Former employee, more than 10 years",brilliant people are the reason to work there,"no more 401K matches; constant fear of layoffs; too many layers of management; managers overpaid, employees underpaid"
Entry level applications developer,3.0,"Jul 27, 2023","Former employee, less than 1 year",It's a job and they seem pretty willing to hire new developers if you show an aptitude for learning.,* The pay is poor * 45 hours a week compared to a more standard 40 hours * Minimal vacation hours * I worked fully remote so there was very little opportunity to socialize
Senior solution consultant,2.0,"Sep 27, 2023","Former employee, more than 3 years",Great work life balance working remote,"No HR, TERRIBLE managers, all of the systems are trash, no way to move up."
Sales development representative (sdr),5.0,"Oct 9, 2023","Current employee, less than 1 year","Benefits, pay, work environment, people, hours",Big company that has many layers of management that make processes difficult
Anonymous employee,5.0,"Oct 9, 2023",Current employee,Flexibility to work anywhere has been great.,Sometimes not enough guidance or help from a big company.
Computer technician,3.0,"Sep 5, 2023","Former employee, more than 1 year",Excellent organization to work for.,"Do not offer opportunities for growth, especially, if you use to work for the organization in another state"
Cloud architect,1.0,"Feb 7, 2023",Former employee,Generally viewed as a stable company that exists worldwide. They won't be going out of business anytime soon and they are resistant to letting people go no matter how under performing an employee is.,"Pay will be at the low end of the tech industry. Quality of skills is also low compared to other companies. People are not hired based on having good skills, or ever the right skills, but more often just getting warm bodies to fill spots. This is very evident to anyone who has worked there for a long time. The quality of employees was much higher a decade or more ago. Not even close today. The fact that there are much better companies, and ones that pay much better, has resulted in IBM picking up the lower end workers. It affects team morale and frustration levels as higher performers have to spend most of their time covering for the lower performers."
It support manager,1.0,"Apr 10, 2023","Current employee, more than 3 years","If you know someone, then you get a job and are promoted. If not, then you will never get an opportunity to move out of your role.","IBM is basically rubbing sticks together to make fire, burning wood to make charcoal to write to each other, and absolutely refuses to move into the present time. Most people that work here have been with the company for over 20 years and have worked themselves into positions that are resilient to layoffs, so those that get brought onboard and laid off every 5 years cannot make a dent in the primitive technology they use. Most people’s mentalities are narrow, work in silos, are pretty hostile to feedback and resist change as if it were the plague."
Security consultant,4.0,"Oct 25, 2023",Current employee,They have flexible work hours,It is hard to get promotions/raises.
Ux designer,3.0,"Oct 25, 2023",Former employee,"Coasting, Coasting, Coasting, Coasting, Coasting","Low pay, Low pay, Low pay"
Administrative assistant,5.0,"Oct 25, 2023",Former employee,"Good salary, good work environemnt","None, all was well at the time"
Software developer,4.0,"Oct 27, 2023",Current employee,Big brand that is well known,Not always appreciated for contribution
Software engineer,4.0,"Oct 31, 2023",Former employee,Smart people to work with,"Huge company, lay offs frequent"
Associate creative director,4.0,"May 30, 2023","Current employee, more than 5 years","Good benefits. 410k match. Paid time off. Decent company culture, but can be very corporate.","Work life balance can get rough with tight deadlines and too many requests. Expect small percentage raises per year. Can take a while to get promoted. IBM makes working with vendors very difficult, slow process."
Senior software engineer,4.0,"Oct 16, 2023","Current employee, more than 10 years",It is work life balance working here.,pay is not competitive compare to software market
Site reliability engineer,3.0,"Oct 20, 2023","Current employee, more than 3 years",There is a lot of responsibility,A lot of red tape and questionable development cycle
Software engineer,5.0,"Oct 20, 2023",Former employee,"best pay rate, salaries, good teams","less personnal time, languague barriers"
Technical operations engineer,4.0,"Sep 9, 2023","Current employee, more than 1 year","Huge culture support orgs for employees across the globe to connect, find support from peers, and network.","Pay is lower than industry standard, less than 80% PMR for the location and job role."
Software engineer,3.0,"Oct 24, 2023",Former employee,Great Co-workers Good Commute Great Perks,Old work culture is still being used.
Project manager,4.0,"Oct 24, 2023","Former employee, less than 1 year","Very well structured, great and knowledgable coworkers",No bad experience so far.
Software engineer,4.0,"Sep 12, 2023",Current employee,Job security. Doesn’t require much outside/industry standard knowledge to be an effective employee..,Lots of legacy code and processes. Requires a lot of problem solving and analytical ability to be efficient.
Technician,4.0,"Oct 13, 2023",Current employee,The company has strong values and good team to work with.,Cons is that work hours are long.
Desktop support specialist,5.0,"Jul 26, 2023","Former employee, less than 1 year","Were great team of individuals to work with, nice management that made it very comfortable to work with. Great manager and team leads!",Unfortunately budget cuts and other layoff occur but that is in every company.
It support helpdesk,5.0,"Oct 15, 2023","Current employee, more than 8 years","IBM work humanized, work and family can balance","Lazy corporate culture, no high-intensity work"
Client executive,5.0,"Aug 23, 2023","Former employee, more than 10 years",You will find yourself working with some of the most skilled individuals in the technology industry.,Sometimes too strong a focus on legacy technologies.
Manager,4.0,"Sep 28, 2023","Current employee, more than 10 years","The pay, projects, and challenges are engaging. Lots of different areas to get into.",Lack of resources. Lots of bureaucracy layers and processes heavy.
Applications developer,5.0,"Oct 27, 2023","Current employee, more than 10 years",great company to work for,Salaries are not so competitive.
Sales,4.0,"Sep 30, 2023","Former employee, more than 1 year",everyone contributes to to the mission,its a big company so many people to interface with
Technical sales specialist,4.0,"Aug 16, 2023",Current employee,Ton of free time. Work with people from all over. Travel but not too much.,Technical sales specialist position is heavily dependent on accounts (i guess like most sales jobs) and the quality of life is dependent on manager.
Qa automation engineer,5.0,"Oct 10, 2023",Former employee,Full coordination with the team,I didn't find any Cons in the company
Consulting senior manager,5.0,"Sep 21, 2023","Current employee, more than 10 years",Good work culture and multiple benefits for women employees,salary is not the same as market offerings
Senior sales specialist,5.0,"Oct 16, 2023","Current employee, more than 3 years","Stable, trustful, committed, team spirit, Strategy","Same internal processes, pur Pensionplan"
Software engineer,3.0,"Aug 22, 2023",Former employee,Encouraged to investigate alternate options Empowered to make real decisions Accepting of all - inclusive,Prepare to be a cog in the machine Meetings meetings meetings Weird unexplained rule changes including WFH policies
Senior systems engineer,1.0,"Jul 18, 2023","Former employee, more than 10 years",Does not care about career long accomplishments,"Does not care about career long accomplishments. Will eventually nominate you to be redeployed when you begin to make too much money. Redeployment is IBM's way to layoff workers and thus not have to report the numbers to the government. You are on your own to find a job, which end up being crappy ones."
Senior accountant,5.0,"Sep 27, 2023","Former employee, more than 10 years",I enjoyed working with IBM because of its culture and the work environment itself.,I can't think of any cons.
Anonymous employee,4.0,"Oct 24, 2023","Former employee, more than 3 years",Lot of options for roles,High pressure sometimes but not horrible
Anonymous employee,3.0,"Oct 24, 2023","Former employee, more than 3 years",Good for Work life balance,Slow career growth and low salary
Application architect,5.0,"Oct 26, 2023",Current employee,Employee friendly company for sure,All good and no cons
Senior program manager,5.0,"Oct 2, 2023","Current employee, more than 10 years","Great learning opportunities, great leaders",Slow internal processes and system
Talent acquisition specialist,3.0,"Oct 26, 2023",Current employee,They pay well and leaders are supportive,Performance is based off numbers
Human resources business partner,4.0,"Aug 1, 2023",Former employee,My career with IBM was fulfilling and the people I worked with were amazing. I worked in a beautiful building in a very inviting environment.,Long work hours .... constant state of change and direction on core structure and operational aspects. Checking boxes without value.
Partner,5.0,"Oct 2, 2023","Current employee, more than 10 years",Large company with great career opportunities. Very diverse teams. Very high ethics.,Large company with many processes
Entry level software developer,4.0,"Oct 14, 2023",Former employee,Nice coworkers and good environment for learning new things,Challenging to work through bureaucracy
Sales,3.0,"Oct 22, 2023","Former employee, more than 8 years","High pay, great benefits and training",High stress and frequent layoffs
Senior consultant,5.0,"Sep 29, 2023","Current employee, more than 3 years",Good management. Good culture. Large company.,Very small yearly bonuses. Have to wait till promoted to get any significant pay raise
Anonymous employee,3.0,"Oct 5, 2023","Current employee, more than 10 years","IBM is always investing in it's employees, Great place to work in !",it's paying salary is avg
Managing consultant,4.0,"Jul 28, 2023","Former employee, more than 10 years","Worked for 10+ years. Learned a lot - mostly self enablement, learning subscriptions, etc.","No promotion in all these years, although I received several Lab Services awards, contributed, had high utilization, etc. Promotion process is convoluted and application changed almost every year."
Systems architect,5.0,"Oct 2, 2023",Current employee,Love the benefits and the opportunity to learn and grow,Lots of changes and company restructure
Anonymous employee,5.0,"Oct 16, 2023",Former employee,Good work environment in the company,I haven't seen many cons
Sales representative,5.0,"Oct 16, 2023",Former employee,Nice place to work and team,Management short breaks not enough team work
Internship,4.0,"Oct 17, 2023","Former employee, less than 1 year","Nice atmosphere, good salary, flexible working hours","Research oriented, poorly organised, unclear decisions"
Sofeware developer,5.0,"Oct 17, 2023","Current employee, more than 10 years","Flexibility, people care, innovation, work-life balance",Salary can be improved to fight inflation.
Business systems analyst,5.0,"Oct 20, 2023","Current employee, more than 1 year",Flexibility Trainning material Global oportunities,Onbording process is very complex
Sales associate,5.0,"Oct 20, 2023",Current employee,great pay work life balance,changes which are typical in tech
It support,3.0,"Sep 8, 2023","Former employee, more than 1 year","Good company and benefits, good co-workers to work with.","You are disposable, they change the plans and close out departments with no advertisements."
Supply operations supervisor,5.0,"Sep 27, 2023","Current employee, more than 8 years",Lots of upward potential. Great place to start an IT career.,Lower overall pay when compared to other companies.
Senior data analyst,4.0,"Jul 31, 2023","Former employee, more than 8 years",Awesome team and job flexibility. Encourage growth mindset and support employees’ learning endeavors.,My position was eliminated with only 30 days notice and 3 months severance after 18 years of service.
Engineering co-op,4.0,"Oct 3, 2023","Former employee, more than 1 year",Learned a lot about how a large organization works and the politics involved.,"Politics, as in all large organizations."
Software development engineer (sde),5.0,"Oct 3, 2023","Former employee, more than 5 years",Great work environment really enjoy the people I worked with,Corporate environment. Teams can sometimes be siloed
Associate partner,4.0,"Jul 24, 2023","Former employee, more than 10 years",There are many pockets of excellence within this company that befit the longevity and reputation of this company.,Too many layers who merely coordinate and run meetings and do not contribute to the services or products delivered. Project managers and sales people do better than engineers.
Cyber security lead,5.0,"Oct 9, 2023",Former employee,Stable and customer facing role,"You only grow with years, not worh skills"
Consultant,4.0,"Sep 18, 2023","Former employee, more than 3 years","Rotational program where you meet a lot of fun, young professionals that become lifelong friends",Not a top management consulting firm reputationally
Principal talent acquisition partner,5.0,"Jan 31, 2023","Current employee, more than 5 years","IBM is innovative, collaborative, creates positive work life balance for its employees, constantly reinventive (very different company today than just 4 years ago when I began), and fiercely devoted to D&I. Our CEO Arvind Krishna has a strategy focused on cloud, AI, and quantum computing. It's a formula that investors and customers alike have been responding very well too. The union of Red Hat and IBM is working very well! While our competitors are laying off employees, IBM is focused on growth. Training is top notch!","I would like greater opportunities for professional growth, even if that means some on the job training."
Consulting it specialist,4.0,"Aug 3, 2023",Current employee,"There are actually minimum thresholds for learning hours per year. Some of the required learning are product specific, some develop or refine skills that may be useful for employment outside the company.","Some bureaucratic tasks have to be done, but that's not unique to this company."
Data scientist,5.0,"Oct 6, 2023",Former employee,"Good work life balance, generally smart people, interesting projects",Hectic organizational changes and shuffles
Director,5.0,"Sep 17, 2023","Former employee, more than 10 years","Salary, benefits, culture, leadership, opportunity",A little too much process
Product marketing director,1.0,"Dec 4, 2023","Current employee, more than 8 years",The people are great. But the good ones are jumping ship.,"Nixed 401k match, slow development, old reputation"
Technician,5.0,"Oct 10, 2023",Current employee,a lot of good support,Many resources that can be a lot to sort through
Front end developer,3.0,"Aug 22, 2023",Current employee,The people are really great,No stock with salary and they dont often hire young/new talent. It's easy to be stuck on the same team for many years with not a lot of career growth opportunities.
Executive consultant,4.0,"Oct 20, 2023",Current employee,"professional people, IBM's culture, great technology",overall compensation could be better
Procurement analyst,5.0,"Oct 3, 2023",Current employee,"Great work-life balance, opportunities to grow technical skills and explore career paths",Some competitors offer more pay
Data engineer,5.0,"Oct 7, 2023",Former employee,"Collaboration, innovation, teamwork and very friendly workculture",There are no cons here
Servicenow architect,5.0,"Oct 9, 2023","Current employee, more than 3 years",IBM offer good opportunity to learn challenging technical things,I'm not seeing any concern
Anonymous employee,3.0,"Oct 14, 2023","Current employee, more than 8 years","Employee benefits are good , have projects pipelines","Manager rule here, say what they do"
Project manager,3.0,"Sep 24, 2023","Current employee, more than 5 years",Cool company culture Good resume builder,Minimum growth Ceo handled covid situation poorly and ibm lost lots of solid employees
Senior consultant,4.0,"Oct 20, 2023",Former employee,Good to work . Good Technicle,Don’t accept H1b visa holders
Anonymous employee,3.0,"Oct 2, 2023","Current employee, more than 8 years",excellent diversity and inclusion advocates,No transparency in management direction. Unrealistic deadlines and induced stress.
Enterprise sales executive,4.0,"Oct 2, 2023","Former employee, more than 5 years","Strong technology , great collaboration for remote team members ,","Low commissions, constant change in management"
Data scientist,3.0,"Oct 6, 2023",Current employee,Fast pace first 2 steps of process.,Not respond back yet after 2 weeks
Consultant,5.0,"Oct 14, 2023","Former employee, less than 1 year","good job, good salary, great team","no cons, was a good job"
Principal account technical leader,5.0,"Jun 12, 2023","Current employee, more than 10 years",The best things about working for IBM are the people and the breadth of technology you get exposed to. The people are smart and top-notch professionals and they are like family. The technology ranges from quantum computing to hybrid cloud and AI including LLM. IBM is a great place to work!,None that I can think of.
Qa position,1.0,"Sep 1, 2023","Current employee, more than 1 year",hardworking and a good engineer to work with.,"The hardworking, sincere employee is put in the low-performance ranking system and asked to perform in 30 days. Trusting the manager's words and even after meeting the plan, the decision is pre-determined to eliminate the employee. Very bad tactic. Same time new candidate is interviewed for the same position in India"
Business analyst,3.0,"Oct 17, 2023",Current employee,okay for job entry elvel,was a good company to work for
Principal account technical leader,5.0,"Jun 12, 2023","Current employee, more than 10 years",The best things about working for IBM are the people and the breadth of technology you get exposed to. The people are smart and top-notch professionals and they are like family. The technology ranges from quantum computing to hybrid cloud and AI including LLM. IBM is a great place to work!,None that I can think of.
Manager,5.0,"Dec 15, 2022","Current employee, less than 1 year","Working at IBM Research, you can always find the world class expert around you for question and discussion. You will never be lack of problem/challenges to face and solve. Used to work at IBM TJ Watson Research center for 10+ year, and now returned to IBM Research at Albany after 4 years. I am glad to see the research and development here is more focus for actual product with real impact on the technology development.","I think for high tech company to success, innovation and execution are both important. IBM Research is a great place for innovation, but execution is not as strong. Company culture emphasize too much on employee's feeling, work life balance. Not enough on commitment and discipline for employee."
Anonymous employee,5.0,"Sep 4, 2023","Former employee, more than 5 years",I had a supportive management and numerous opportunities for professional development expand my knowledge.,After resource announcement I felt quite displaced after seven years of loyal employment.
Managing consultant,4.0,"Oct 17, 2023",Current employee,"Good people, positive work/life balance",No major cons to speak of
Social media strategist,4.0,"Mar 23, 2023","Former employee, more than 1 year",People are generally nice to work with and lots of opportunities to move across teams. Great work-life balance - they were flexible with WFH even before Covid. Solid benefits and perks (you get discounts to events where IBM is a sponsor such as the US Open). Lots of diversity.,Huge company so lot of bureaucracy and levels of hierarchy. Also lots of redundancies with too many people for one job function so too many cooks in the kitchen sometimes. Slow-moving place and less innovation than other tech companies.
Account executive,3.0,"Oct 3, 2023","Current employee, more than 3 years",Good job security in an uncertain economy,Old company and very slow to adjust to the market
Operations analyst,5.0,"Oct 5, 2023","Current employee, more than 1 year",great place to work in the united states,"not applicable now, not applicable"
Anonymous employee,4.0,"Sep 16, 2023",Current employee,Great pay and benefits. Stable long term gig.,Too formal. Can't break the 80s formal business dress attire. Too bureaucratic
Sap hana/basis consultant,3.0,"Aug 17, 2023","Current employee, more than 3 years","They offer lots of company merch, and they check on your progress daily.",Too many tests and certificates to acquire daily and continually.
Project executive,1.0,"Dec 16, 2023","Current employee, more than 10 years",I work with good people,I am only a number
Senior program manager,5.0,"Aug 31, 2023",Former employee,Great processes Great people Great opportunity,Bean counters that are disconnected from the boots on ground execution can make decisions that adversely impact customer engagements and there is no recourse.
Senior consultant,3.0,"Sep 25, 2023","Former employee, more than 10 years","Professional, diverse, and opportunities to learn new skills quickly",Promotion is slow and pay is average
Anonymous employee,5.0,"Oct 1, 2023",Former employee,"Good culture, pay and benefits",Always re-inventing itself in trying to stay relevant
Executive assistant,4.0,"Oct 7, 2023","Former employee, more than 1 year",Benefits Work from home Salary,I really liked this job and the company
Software engineer,4.0,"Oct 11, 2023",Former employee,easy but boring work. Hierarchical.,boring work and old school hierarchy.
It administrator,5.0,"Sep 7, 2023","Former employee, less than 1 year","Great coworkers, lots of freedom","One of my managers would like to assert control for no reason, but usually it wasn't a problem"
Anonymous employee,4.0,"Oct 8, 2023",Former employee,Good environment to be part of,Nothing to mention at ibm
Licensed clinical social worker,5.0,"Oct 11, 2023",Current employee,good pay and fun job,It is time consuming and tiring
