Job Title,Job Ratings,time,JobStatus,Pros,Cons
Modern workplace sales specialist,5.0,"May 13, 2025",Current employee,Benefits & pay. Good opportunity!,Too many layoffs! Scared to work here long term
Software engineer 2,4.0,"May 15, 2025","Former employee, more than 1 year","Great benefits, health insurance, 401k plan match",Difficult to switch teams internally
Applied scientist,3.0,"Apr 17, 2025",Current employee,"before 2023, the team where I was working on is fantastic. It really depends on the manager but the culture before is cooperative","after 2023, I was experienced with frequent reorg. And the company overall culture is not as good as before"
Anonymous employee,4.0,"Apr 15, 2025",Current employee,Good benefit: the healthcare insurance may be the best from what I've learned.,Doing your job well doesn't mean you can get a good performance review. You need to find a good manager and a good org. No job security or WLF these days.
Product manager,5.0,"May 13, 2025",Current employee,I like my supervisor and group.,"Big company, hard to make quick changes."
Senior software engineer,5.0,"Apr 17, 2025",Former employee,Good work life balance and some teams are fun work where you can be a leader if you put in some extra work at leadership skills.,Many groups are at steady state and rarely are there teams genuinely making something new.
Software engineer ii,4.0,"May 13, 2025","Former employee, more than 8 years",Friendly environment and fun place to workout,no cons come to mind really
Anonymous employee,4.0,"May 9, 2025",Current employee,"Good benefits, Reasonable culture. Focus on employee growth",Slow speed in projects; politics at higher levels
Business strategy manager,3.0,"May 15, 2025",Former employee,Good exposure to AI topics,Intense work environment at times
Software engineer 2,4.0,"Apr 29, 2025",Former employee,"- Great pay and benefits
- A lot of options for finding the right role once you're with them","- Navigating large organizations can be difficult
- Prone to re-orgs and layoffs"
Product visionary/owner,5.0,"May 6, 2025","Current employee, less than 1 year","Great leadership, wonderful vision a truly amazing company.",Wish I had started working here earlier.
Software engineer ii,4.0,"May 15, 2025","Former employee, more than 3 years",Work life balance is great,Manager shuffle leads to underperforming.
Regional sales director,3.0,"May 7, 2025","Former employee, more than 3 years","Good pay and benefits, great products","Sales culture is lackluster, transitioning from EA managers to growth sales."
Marketing director,5.0,"May 8, 2025","Current employee, more than 10 years",Great people to work with. Good benefits.,"Politics, competing priorities, processes gets in the way of being nimble"
Store assossicate,5.0,"May 9, 2025","Former employee, more than 3 years",Microsoft is an amazing company to work for.,Some upper management is very old school.
Product marketing manager,4.0,"May 11, 2025","Current employee, more than 1 year","Great, excellent culture and great people. Inclusive","The culture is great, futuristic"
Senior program manager,2.0,"Dec 19, 2024","Former employee, more than 3 years","Pay is good. Partners in other organizations are smart, capable, and willing to work together.","Managers in Cloud Supply Chain are impostors, hired through nepotism, and add limited to no value. Each acts as consultant, i.e., do no work, and simply wrap the work from below with a pretty bow for leadership who does not do their homework to learn. Everything at that level is regurgitation. The environment is toxic and detrimental to the advancement of science-backed decisions.

Management in Cloud Supply Chain offers limited to no career growth, development, or coaching and is completely satisfied with losing high quality people. There is a significant problem with reorganizations where management fails to look ahead and only solves problems of yesterday."
Software development engineer (sde),3.0,"May 14, 2025","Current employee, more than 5 years",More relaxed than other tech companies,Compensation should be more competitive
Product manager 2,4.0,"May 6, 2025",Current employee,WLB. Decent pay and fairly guaranteed rewards,Such a large company does not have a unified voice and culture.
Software engineer,4.0,"May 4, 2025","Current employee, more than 1 year","good hours, benefits are great, team is nice",feel like a cog sometimes but may not be a bad thing
Data scientist,3.0,"May 7, 2025","Current employee, less than 1 year","fully remote, there is no required RTO.","Low salary, WLB is getting worse now."
Anonymous employee,3.0,"Apr 16, 2025","Current employee, more than 5 years","- good platform to store data, run jobs, host models, run A/B tests.
- relatively enough GPUs","- Some orgs are become more and more busy. Set very aggressive goal so the work life balance is bad. 
- Started the layoff without severance."
Sourcing manager,4.0,"May 9, 2025",Current employee,"People culture, benefits, upskilling opportunities","Hierarchical leadership chains, frequent last minute deadlines"
Senior industrial security specialist,5.0,"Apr 13, 2025","Current employee, more than 10 years",Great benefits. Diversity and inclusion.,Higher management training. Transparency is missing.
Software engineer ii,4.0,"Feb 2, 2025",Current employee,"- No RTO mandate. Many employees work full time remote
- Unlimited PTO that's taken generously
- Healthy WLB
- Relaxed policy on contributing to open source projects or working on side projects
- Relatively bottom up. If you have an idea you're encouraged to build it and see if it works.
- Great campus with regular events and lots of things to do
- Health insurance is great","- Layoffs. There's been regular layoffs since 2022.
- The additional stock given each year is not as much as the FAANG companies. After 4 years your total compensation goes down because your yearly stock refreshes won't keep up with your initial stock grant."
Accountant,4.0,"May 12, 2025",Current employee,"great benefits, nice hours, good pay","long hours, not remote, nice"
Software engineer,5.0,"May 7, 2025",Current employee,good work life balance for the pay,pay is not too competitive compared with other companies
Software engineer ii,3.0,"May 3, 2024","Former employee, more than 3 years",Engaging and motivating work. My family and friends loved telling people I worked there. The pay and benefits are amazing as well. Theoretically there's a lot of room to grow and change teams. It looks good on my resume now.,"Zero job security or advancement:

Reviews only happen twice a year. I worked there for 2.5 years with ""no budget for raises or promotions"". One or two people in the entire org got promoted once a year. After my first year, there was an internal hiring freeze that kept anyone from even changing teams.

Shortly after my fourth glowing performance review, I was part of the 10k people laid off in spring 2023. Though the announcement was made in January, the layoffs were rolling for months. I was a part of the very last ones, laid off in a group of 12 people by my 5th level skip, to make room for more people to work on their terrible AI. 

Disorganized chaos:

Agile/scrum is industry standard but it still hasn't caught on at Microsoft. If you need structure, clear requirements, etc., make sure that's something the team you're going to join cares about. My org only started doing *quarterly* planning for engineering in late 2022.

I'm back as a contractor now in a different org and it's actually even worse. They don't even do quarterly planning.

Every organization and team have different cultures around planning, expectations, documentation, etc. If you're thinking about joining make sure to talk to your individual manager about it."
Group finance manager,4.0,"May 10, 2025",Current employee,Benefits are competitive vs peers,Org can be hard to navigate
Sr. network engineer,5.0,"May 10, 2025",Current employee,"- Good WLB
- Work from home","- Low pay
- Freq reorg"
Senior principal researcher,5.0,"May 6, 2025","Former employee, more than 10 years",100% freedom to do research.,Takes tremendous politics to get resources to do high impact work.
Tpm engineer,4.0,"May 5, 2025",Current employee,Everyone is nice and willing to help. On the slow side.,"Slow, high ratio of red tape"
Anonymous employee,3.0,"Apr 15, 2025","Former employee, more than 1 year","Microsoft offers incredible benefits, including health coverage and generous parental leave.","Company size can be overwhelming. It is not as people-centered as it initially appears. There's a quiet sense of instability due to layoffs and ""restructurings"", which often are disguised layoffs."
Senior consultant,4.0,"Mar 16, 2025","Current employee, more than 5 years","Depends. Good client great. When the company is doing well, lots good. Lots to learn, lots to do.","Training is all happy path, self guided. Utilization over traing mentality. Fear of being caught in layoffs. Even people in engagements get laid off leaving client in lurch. No rhyme or reason, just bottom line."
Senior software engineer,3.0,"May 10, 2025","Current employee, more than 5 years",Job security is good compared to other companies,below-average pay; moves really slow
Senior director marketing,3.0,"May 5, 2025","Former employee, more than 5 years",great benefits and great pay structure.,"stack ranking
layoffs will continue for the forseable future"
Software engineer ii sde2,5.0,"Apr 30, 2025","Former employee, more than 5 years",Easy going and great engineering,Compensation is less but works well
Executive business administrator,1.0,"May 11, 2025","Former employee, more than 10 years",First 12 years were amazing…last 4 were horrendous.,"Constant turnover, minuscule budgets for employee morale ($12.50) one year.  Toxic administrative teams lead by unqualified leadership.  Promotions are non-existent and HR is zero help."
Engineer,5.0,"May 10, 2025","Current employee, less than 1 year",good employer to work for,no cons to state here
Anonymous employee,5.0,"May 10, 2025",Former employee,Good pay good benefits recommend,Nothing really company is good
Business program manager,5.0,"May 5, 2025","Current employee, more than 8 years","Work From Home 
Flexibility 
Work Life Balance",No cons that I can think of.
Program manager,5.0,"Apr 25, 2025","Former employee, more than 3 years",Extensive opportunities to learn as an early-in-career employee.,It can be difficult to move around within the company if the right opportunities don't open up.
Anonymous employee,4.0,"May 8, 2025",Current employee,Decent pay and Good WLB,There's no space for promotion
Software engineer,4.0,"May 8, 2025","Current employee, less than 1 year",Career Stability. Big corporation feel.,Hard to move up in corporate structure.
Software engineer ii,3.0,"Apr 29, 2025","Former employee, more than 3 years",Kind people and lots of d stuff,Uncool product and policies make pros not so cool
Software engineer,5.0,"May 11, 2025",Former employee,"Benefits
Work culture
Stocks
Insurance options","Not in Bay Area
Salary"
Software engineer,3.0,"May 7, 2025","Current employee, more than 3 years","good wlb
chill people
only works 3-4 h a day","bad pay
no growth on career
no diversity"
Senior software engineer,2.0,"Apr 23, 2025","Current employee, more than 5 years",Used to be a nice place to work with smart people and low pressure.,The last two years of layoffs have killed company morale and its become a culture of fear.
Software engineer,5.0,"May 6, 2025",Current employee,Vast network of professionals and career development opportunities.,Fast paced and feedback loops
Platform engineer,4.0,"Apr 21, 2025","Former employee, more than 1 year","- Good pay
- Good environment
- Team is well structured and well maintained
- Flexible and offers benefits along with travel","- Repetitive Tasks
- Mismanagement"
Senior product manager,4.0,"Mar 20, 2025","Former employee, more than 3 years","You can work remotely once you consistently deliver on your responsibilities. In agreement with your manager, accommodate personal needs. This freehand must not be abused","Ramp-up can be challenging because you mostly drive your ramp-up, and you can easily get lost in the world of the overwhelming amount of resources, investing precious time in irrelevant materials."
Software engineer,3.0,"May 7, 2025",Current employee,Ok it’s fine I guess but too much copilot,Bad because only funding ai
Senior product manager,4.0,"May 7, 2025","Current employee, more than 1 year","Great benefits, wonderful people, learning so much",Can move slowly at times
Finance manager,1.0,"May 12, 2025","Former employee, less than 1 year",1. Free Insurance - No Premiums,"1. Poor onboarding process
2. Unrealistic performance goals in a few weeks of joining
3. Complaint against managers of harassment and discrimination goes unheard and followed by termination of employment."
Software developer,3.0,"May 8, 2025","Former employee, less than 1 year",easy going coworker and manager,more and more life and work unbalanced
Head of marketing,5.0,"Apr 17, 2025","Current employee, more than 3 years",Great company with strong career growth potential and a positive work culture. Innovative projects and a commitment to employee development. Highly recommend!,"Is a large, complex organization, which can sometimes lead to slower decision-making."
Software engineer,4.0,"Apr 22, 2025",Former employee,"Great Benefits
Great TC (if you look at it out of the scope of Big Tech)",Work life balance was getting worse and worse while I was here
Senior software engineer,4.0,"May 6, 2025","Current employee, more than 10 years","Good benefits 
Good support 
Great people
Great work","Politics
Layoff sword hanging
Favoritism"
Anonymous employee,1.0,"Apr 4, 2025","Current employee, more than 3 years","Benefits, remote work ability in some groups","pay, work volume, clarity from leadership, infighting, politics, reorgs happen over, and over and over driving down performance ratings (and ability to get bonuses based on performance), and ability to get promoted, limiting or eliminating ability to move to other teams or jobs that are of interest because of reorgs, hiring freezes and political moat making."
Janitor,5.0,"May 5, 2025","Former employee, less than 1 year",Decent for what it is,Low pay but it is what it is
Partner architect,3.0,"Apr 25, 2025","Former employee, more than 10 years",Work on world-changing products.  Work with smart people.,Politics.  Unfair treatment of employees.
Software engineer,4.0,"Apr 28, 2025","Current employee, more than 1 year","Amazing WLB, unlimited scope up for grabs, smart and great teammates","Slow, slow, slow career growth"
Anonymous employee,5.0,"May 6, 2025",Current employee,"Moderate compensation.
WLB.
Good stock.
Good D&I.","Moderate compensation.
Slow promotion.
Low development."
Software engineer,5.0,"May 6, 2025",Current employee,Good work life balance at company,Can be slow at times
Data center technician,5.0,"May 5, 2025",Current employee,Comp and team are benefits,Long hours and tough to move up
Sr. azure sales specialsit,2.0,"May 5, 2025",Current employee,Good Pay and flexibility working remote.,This role has become toxic over the years.
Principal technical program manager,4.0,"Jan 6, 2025","Former employee, more than 10 years","WLB is fair, remote work flexibility, good benefits, pockets of interesting work, pay is good but not great compared to other tech companies, pretty good cultural values that are somewhat applied. Heavy investments in AI and ""what's next.""","As you get promoted to principal/director and above, you start focusing on impression management, politics, ""watermelon"" metrics, .ppt slides, etc, more than data-driven decisions. It can take a really long time to accomplish large scale impact because of the approval and consensus hoops, Amy/Satya are slowly turning this company into more of an impersonal ""machine"" than it's been the previous 15 years, and the employees are starting to feel the effects of that. A lot of lip service from SLT about values that are no longer being lived up to."
Senior product designer,4.0,"Mar 19, 2025","Current employee, more than 3 years","Work life balance
Great benefits
Remote","No design at the table
PMs want to be designers
Engineers want to do PM
Politics
Designers are pixel pushing more than strategic work
Promotion is tough unless you have a good project"
Anonymous employee,4.0,"Apr 15, 2025",Current employee,"good work life balance (depending on manager), good benefits and decent pay","a lot of bureaucracy, some managers are worse than others, very low raises/bonuses relative to performance and promo process is difficult"
Anonymous employee,2.0,"Dec 21, 2024",Current employee,"Microsoft fosters an innovative and dynamic work culture, providing employees with significant opportunities for career growth and development. The company offers excellent benefits and resources, creating a strong foundation for employee success. The collaborative environment and focus on technology advancement make it a rewarding place to work.","While the company excels in innovation, some management practices can negatively impact the employee experience. There are instances where the prioritization of company needs over employee well-being is evident, which can affect morale. Additionally, the transparency of feedback processes, particularly regarding surveys that claim to be anonymous, raises concerns, as providing honest feedback may sometimes lead to unintended consequences."
Csam - customer success account manager,5.0,"Feb 18, 2025","Current employee, more than 3 years","The MSFT culture is one of kind and I have yet to experience anything like it. If you're performing well, you will always be compensated for that work well done and receive any recognition deserved. Encouraging a growth mindset provides employees with the freedom to voice their opinions and ideas is a safe environment where it's actually encouraged.","CSAM role evolves rapidly, making it difficult to adapt to new changes."
Localization program manager,5.0,"May 2, 2025","Former employee, more than 8 years",I loved all aspects of my job.,I worked a lot of hours.
Systems engineer,5.0,"May 1, 2025","Current employee, more than 3 years","good community, friendly coworker best benefit",nothing i can think of
Product manager,3.0,"Apr 29, 2025","Current employee, more than 5 years","8-4 job for me, good perks in office",comp is low unless favorite of LT.
Executive assistant,4.0,"Apr 9, 2025","Current employee, more than 3 years","Benefits are great,  hybrid,  flexibility,  room for growth,  change","Pay isn't as competitive as it could be.  Not many US locations to transfer to.  Hubs only now.  Redmond, SF, Atlanta"
Software engineer,2.0,"Apr 28, 2025",Current employee,Great people and culture with great technology,Becoming less people focused and recent layoffs have been ruthlessley handled
Senior client executive,5.0,"Apr 8, 2025","Former employee, more than 3 years","- WLB is terrific
- pays well
- tons of resources","- lack of formal sales training
- internal politics
- easy to hide and for underperformers to get away with doing nothing"
Program manager ii,5.0,"May 1, 2025",Current employee,Great culture great benefits love it,Nothing I can really think of here
Software engineer,3.0,"Apr 24, 2025","Former employee, more than 3 years","Great Benefits such as 401k matching, Perks+, and work life balance.","Oncall during oncall shifts are a bit stressful, and slower work."
Principal product manager,4.0,"Apr 17, 2025","Current employee, more than 5 years","Great work/life balance, good perks and bonuses, good culture",As usual it all depends on the team you're in and on the managers you have....
Product marketing manager,4.0,"Mar 10, 2025","Former employee, more than 1 year","Lots of experience Product Marketing Managers to learn from & network with for future career opportunities. Great benefits on top of the traditional health/401k match. WFH stipend, annual spend on Health/Sports, Friends & Family passes for MSFT products.",Lots of layoffs in the PMM organization since 2021. There is no rationale to how they are picking people. Their salaries are not competitive to AWS/Google.
Senior software engineer,4.0,"Apr 30, 2025","Current employee, more than 5 years","good benefits, and pay is okay","pip culture, fear of lay offs"
Software engineer (swe ii),1.0,"May 26, 2025",Current employee,It is an immigrant friendly company.,Getting toxic as other companies
Senior program manager,5.0,"Apr 17, 2025","Current employee, more than 10 years","Enjoy the culture, people and leadership change that has happened in the last few years under Satya",Lot of middle managers and people staying for too long
Solution specialist,4.0,"Apr 21, 2025","Current employee, less than 1 year",great benefits and supportive people,"too many cooks in the kitchen making it hard to manage sales cycle, people tend to be complacent"
Account executive,5.0,"Apr 26, 2025",Current employee,great pay and benefits along with PTO,Reorgs can ruin a lot of great teams
Senior vfx artist,3.0,"Apr 30, 2025",Former employee,Bright coworkers and good pay.,"Poor onboarding, constant restructuring and lacking art pipeline."
Anonymous employee,4.0,"Apr 29, 2025",Current employee,Stable job good opportunity and status,"Not as good pay as Google, etc"
Software developer,4.0,"Apr 28, 2025","Current employee, less than 1 year",This is a very great company,i have nothing negative. I just love it.
Software engineer,5.0,"Apr 28, 2025",Current employee,Learn alot. Work from home.,Lots of work. No work life balance
Software engineer,3.0,"Mar 13, 2025","Current employee, more than 3 years","Great benefits, big company, good culture from high levels, unlimited PTO, etc","Individual team culture may suck, and they just fired and laid off huge numbers of people without giving anyone severance. If you have elsewhere to be and have a better deal, do it, there's no such thing as company loyalty"
Software engineer,3.0,"Apr 30, 2025","Current employee, more than 3 years","- the pay
- the campus
- the benefits","- no free time
- stressful"
Program manager,4.0,"Apr 11, 2025","Former employee, more than 10 years","Working with smart, motivated people","Too much bureaucracy sometimes. Beware those promoted into people management that aren't really suited for it. Although, plenty of lateral movement to seek out healthier group dynamics."
Senior business development manager,4.0,"Apr 10, 2025","Former employee, more than 10 years","Brand recognition, strong corporate leadership with clear vision","Can get very bogged down in beauracracy.  All though they promote work life balance, you can get sucked into a 24 hr a day job."
Sales,5.0,"Apr 10, 2025","Current employee, more than 1 year","Being a part of Microsoft is its own world. There is an entire ecosystem of professionals to help you grow and develop,",Clarity around bonuses and commissions could be helpful in sales roles.
Senior customer success account manager,3.0,"Mar 27, 2025","Former employee, more than 3 years",Smartest and great people to work with.,Culture has changed and impact is super competitive at the senior level. Game of thrones type politics and to stay ahead prepare to bend the knee and kiss a lot of rear end..
Anonymous employee,5.0,"Apr 20, 2025","Current employee, more than 3 years",Best work life balance in a company,some people abuse it so hopefully it wont go away like other companies
Trim bung,4.0,"Oct 23, 2024",Former employee,"As a Program Manager, I’ve found that Microsoft offers a lot of variety in the projects I manage, which keeps my work engaging and challenging. I appreciate the autonomy I have in decision-making, as it allows me to drive projects forward without constant oversight. The team culture is very supportive, and I’ve had many positive experiences working across departments to solve complex issues. There are great opportunities for career development, and the leadership training has really helped me grow in my role. Work-life balance is also respected, with flexible work hours that help me manage my personal time effectively.","One downside I’ve experienced is the heavy workload, especially when managing high-priority projects. The pace can become overwhelming, particularly when resources are stretched thin. Communication between departments could be improved, as there are times when it feels like information is siloed, slowing down project progress. Some processes can feel unnecessarily bureaucratic, making it difficult to push through decisions quickly. Lastly, the performance expectations can create pressure, especially during project launches, which can make the role feel a bit stressful at times."
Data & applied scientist,5.0,"Apr 25, 2025",Former employee,"wlb, unlimited dto, supportive leadership, learning culture","beauracratic, constant reorgs, fear of layoffs"
Cloud solution architect,3.0,"Jan 17, 2025","Current employee, more than 5 years",Great company culture that promotes a growth mindset and helps you pursue your passions (when you are young mostly).,The Customer Success Unit (CSU) at MS Federal has really become a glorified sales role. Value Based Deliveries are not the way most Federal gov agencies operate. They focus on budget period. Outcomes are a nice to have.
Senior technical recruiter,4.0,"Apr 22, 2025",Current employee,Total compensation is fair and equitable,Microsoft pays cost of labor vs. cost of living.
Janitor,3.0,"Apr 30, 2025",Former employee,Flexible work hours and benefits,Low pay compared to competitors
Principal architect,5.0,"Apr 3, 2025","Current employee, more than 10 years",Lots of smart people that respect each other regardless of country of origin. Great work life balance.,Salary is a bit lower than I think it should be. But not terribly so.
Senior consultant,4.0,"Apr 19, 2025","Former employee, more than 10 years",Caring managers who encourage reasonable work-life balance lifestyle,too much travel required for this position for me personally.
Sr. software engineer,3.0,"Apr 9, 2025","Current employee, more than 5 years","Semi-WFH, decent tech, clearance bonus",Everyone here expects you to be an expert. Tried moving to another job within MS and go zero bites after applying for dozens of openings.
Nanny,4.0,"Apr 28, 2025",Current employee,"pay is nice, flexible days",dealing with parental miscommunication about tasks
Anonymous employee,4.0,"Apr 29, 2025",Former employee,Good leadership & friendly vibe,Too short of duration to comment
Account executive,3.0,"Feb 24, 2025","Current employee, more than 5 years","Great Technology to sell
Strong customer base
Great Pay and benefits
Great direct original leadership support","With the acquisition from MSFT, benefits increased, but so did a ton of red tape with regard to how the day-day sales role was. More time was taken up with accounting and invoicing issues. These responsibilities are now put on the sales persons shoulders taking away from the true frontline sales hunting role.

Contracting has become even more cumbersome for sales reps and customers."
Sr program manager,5.0,"Apr 25, 2025","Current employee, more than 3 years",Has good work life balance,Too many cliques in some orgs
Applied scientist ii,5.0,"Apr 22, 2025",Current employee,Great work-life balance and team values.,I dont see any Cons of working here
Senior product manager,4.0,"Apr 15, 2025","Current employee, more than 5 years","Great company to get exposure and experience in the tech industry;
Great benefits (Perks+, ERGs)
Good company vision and mission.","Less competitive pay
Slow processes"
Anonymous employee,4.0,"Apr 27, 2025",Current employee,Relaxed environment and great people,Salary is low compared to big tech
Software engineer,4.0,"Apr 12, 2025",Former employee,"Good benefits, culture, and work life balance.",Teams have a silo tendency (at least for me). Not a ton of support given to new grads sometimes.
Carpet cleaning technician,5.0,"Apr 24, 2025","Former employee, more than 1 year",Friendly environment and good CEO.,Nothing special. Coffee could be better.
Software engineer ii,4.0,"Feb 18, 2025","Current employee, more than 5 years","- Nice pay
- Good benefits
- Smart coworkers","- A lot of legacy code and systems, decades worth of it, no one really understand and that has no documentation
- Rounds of layoffs in the last years have impacted morale and worsen work life balance
- Often feels there no real upper and middle management direction and thus teams are often dealing with unrealistic and changing timelines and projects that don't really align with what our customers want not what the product needs"
Critical environments technician,5.0,"Mar 25, 2025","Current employee, less than 1 year","Great culture
Good money
Good benefits
Amazing shift schedule (3 and 4's alternating with 12.5 hour shifts).  Non rotating",Not much to do a lot of the time.  Systems that seem to be in a perpetual state of broken administrative limbo
Anonymous employee,5.0,"Apr 21, 2025",Current employee,Very supportive managers and teammates,Opportunities for growth are very team dependent
It specialist,4.0,"Apr 13, 2025","Current employee, more than 5 years",good pay not unecessary work,not in my opinion if you are passionate in the field its good otherwise not
Inside sales specialist,3.0,"Apr 18, 2025","Former employee, more than 5 years",Flexible stable job. Paid well.,Culture Shift Pushing people out of company due to personality differences.
Account technology strategist (ats),5.0,"Apr 17, 2025","Former employee, more than 10 years","Culture, benefits, and pay - the trifecta of a great place to work.",I loved it at Microsoft....
Software engineer ii,4.0,"Apr 16, 2025",Current employee,Best of both WLB and ability to impact a lot of customers,Pay is less than other big tech companies
Principal architect,3.0,"Mar 22, 2025","Current employee, more than 3 years","Manager dependent, it could be a good place to be. Perks are nice and full Remote is very attractive.","Can be top heavy making it difficult to advance career.
Can also be very clicky and political so allegiances end up being a key determiner in ones ability to advance or get promoted."
Sales specialist,2.0,"Apr 14, 2025","Current employee, less than 1 year",The sales are easier to make because of the prestige of the org.,"Extremely high expectations, constantly changing targets, lots of admin work."
Software engineer,3.0,"Apr 2, 2025","Current employee, less than 1 year","I work maybe 30-40 hours a week (it depends on the week), pay is decent","Boring job most of the time, we use a lot of bad tools just because they're made by Microsoft"
Director,1.0,"May 21, 2025","Current employee, more than 10 years",How we show up to customers,"Cut throat
Boys club
Insincere
Political"
Research intern,5.0,"Apr 22, 2025",Current employee,Colleagues seem to be vrey nice,Not sure at the moment
Product manager 2,3.0,"Apr 14, 2025","Current employee, more than 3 years","Lot of focus on efficiency and optimization
Exciting projects","Nervous times for most PMs
Lack of clarity on how the PM role will shape up"
Product advisor,5.0,"Apr 18, 2025","Former employee, more than 5 years","Part time benefits, insurance, stay fit bonus, paid sick time",Retail environment have to work holidays
Software engineer,5.0,"Apr 24, 2025",Current employee,Good place to work !,Good offices and good food
Business analyst,5.0,"Apr 22, 2025",Current employee,It’s a good work environment,Nothing is a con at this company
Senior program manager,4.0,"Apr 7, 2025","Former employee, more than 10 years","People are nice, salary is barely enough to live.",Azure team is busy. Salary not high enough to compensate the work. ROI low.
Qc,4.0,"Apr 24, 2025",Former employee,Good company to work for,Long days of work sometimes
Senior data scientist,3.0,"Apr 10, 2025","Current employee, more than 3 years",Flexibility and many projects with good diversity,"Isolated work, nothing new to learn from others since working in isolation, work to just get something working, no innovaton"
Software engineer 2,3.0,"Mar 28, 2025","Current employee, more than 3 years",Microsoft has good WLB. Colleagues and managers are kind.,It provides less Compensation compared to other big tech companies. The management is in disarray. There are no clear boundaries on responsibilities. The leaders lack a clear vision for the company.
Senior software engineer,4.0,"Apr 6, 2025","Current employee, more than 5 years","There is not too much pressure from work. No need to return to office.
Good benefits",Total compensation is low compared to other big tech companies.
Applied scientist,2.0,"Mar 1, 2025","Former employee, more than 1 year",Find a safe team to park at and let MS take care of your immigration process. Otherwise not worth it at the moment. I came in being enthusiastic about my dream job and i was left with a sour and dull mind,"It left my career in shatters, no guidance or growth opportunities. I have been on a constant roll of confusion and distress about what to do"
Senior tpm,4.0,"Apr 21, 2025",Current employee,"Good for the most part, provides decent benefits",less pay than other tech companies
Software developer,2.0,"Apr 14, 2025","Current employee, more than 1 year",they pay a good amount of money,it's hard to get a life while working in it unless you are already weird
Data analyst,5.0,"Mar 6, 2025","Former employee, less than 1 year","Innovative Environment: Microsoft is at the forefront of technology and innovation, offering a dynamic and forward-thinking environment where data analysts can work on cutting-edge projects and technologies.","Complex Organizational Structure: Due to the size of the company, navigating the organizational hierarchy and working across different teams or departments can be challenging. This might lead to communication delays or difficulties in collaboration"
Technical support engineer,3.0,"Apr 11, 2025","Former employee, more than 8 years",Good company to work for. Good benefits and pay was fair. Great coworkers too.,They seem to have layoffs every 10 years or so.
Marketing,4.0,"Apr 18, 2025",Former employee,good place to work but the culture varies by team,too many meetings and reviews
Software engineer,4.0,"Feb 26, 2025","Current employee, more than 1 year",Great benefits and infrastructure to deliver on ideas. Lot of flexibility to try out new things and experiment. Great learning experience and good people to work with. Great culture and people are very helpful.,Some teams don't have projects with a clear path to revenue and get shut down once management realizes it is not viable. This results in engineers doing work with low impact
Quality documentation specialist,4.0,"Oct 11, 2024","Current employee, more than 1 year","The benefits are amazing. Work-life balance is nice. PTO and sick leave 👌. My team was amazing. I absolutely loved my job. Mental health is important here, to a point...","Mental health is important until the lay offs. Many in my area were laid off due to no longer needing our business. It was unorganized and quite traumatic. I just feel that with all that education and best practices, that this could have been done much better, especially under the current economical climate we are facing with people already struggling and stressed."
Senior product manager,4.0,"Apr 6, 2025","Current employee, less than 1 year",Generally good work life balance and employee programming and support,"Slow pace of development in certain teams, people work like at a country club"
Software engineer,3.0,"Mar 13, 2025","Current employee, more than 1 year","- good WLB
- HUGE company, you can do whatever, for the most part
- Oncall won't kill you (unless you're in Azure)

If you wanna be at a big company, make a decent living, and be done with it - this is the place.","- salary is mid for Big Tech
- unbelievably bureaucratic"
Software engineer,5.0,"Apr 20, 2025",Current employee,"Work-Life Balance, Good Pay, Challenging Tasks, Perks",Not anything to be honest
Csam - customer success account manager,4.0,"Apr 2, 2025","Current employee, more than 5 years","You get to work with the latest technology, interesting customers, get access to a lot of information if you like to learn. Nice office and great flexibility",a lot of internal politics and bueaucracy
Account executive,1.0,"May 16, 2025","Former employee, more than 3 years","Good benefits , medical and 401k match.","Toxic culture, everyone complains about each other."
Software engineer,5.0,"Apr 18, 2025",Current employee,Teamwork environment and people are kind,Management sometime does not make good decisions
Software engineer,4.0,"Apr 22, 2025",Current employee,Overall good but dependent on manager.,Time zones make meetings annoying
Sales representative,3.0,"Mar 3, 2025","Former employee, more than 8 years",The offer great pay and great benefits,They are like any other tech company where they will get rid of you in a second if needed. Every year you will have to worry about your job and whether you will be cut. It's very stressful environment to work in now. It didn't used to be that way but things have drastically changed.
Design program manager,3.0,"Feb 14, 2025","Former employee, more than 3 years",Growth can be exponential on the right team. The culture can be cut throat - sink of swim mentality -  especially in Azure. This forces you to quickly learn which provides you great opportunities to grow your subject matter expertise. This sets you up well for future careers in the space.,Your experience is very team dependent. Your success at the company can be very much tied to management perceptions; success measurements are less tied to actual performance metrics.
Cloud solutions architect,5.0,"Apr 10, 2025","Former employee, more than 1 year",Access to all kinds of Training and further education,Hard to navigate because security is so tight. But I completely understand.
Principal software engineer,4.0,"Mar 26, 2025","Current employee, more than 8 years",More stable than the competition in terms of pressure to perform. There are opportunities to work on truly unique problems.,Tons of politics  in some areas. Sometimes it’s really hard to get things done.
Senior software engineer,5.0,"Apr 16, 2025","Current employee, more than 5 years","good salary, great benefits, great work-life balance",Lacking passion on what people work on.
Software engineer ii,3.0,"Apr 15, 2025",Current employee,"Good compensation, good work life balance","Burnout, old tech stack, team size too large"
Finance manager,3.0,"Apr 15, 2025","Current employee, more than 3 years","good wlb
ok food in cafeteria
bad comp",bad compensation all things considered but i guess work life is good
